Sample,Short Code,City Code,State,City
RDPKPARP,RDPKPA,RDPK,PA,
RDVLPAXR,RDVLPA,RDVL,PA,
REW PARE,REW PA,REW ,PA,
RGVLPARI,RGVLPA,RGVL,PA,
RGWYPAXR,RGWYPA,RGWY,PA,
RKWDPAXR,RKWDPA,RKWD,PA,
RLTTPARO,RLTTPA,RLTT,PA,
RMBGPAXR,RMBGPA,RMBG,PA,
RMNHPAXR,RMNHPA,RMNH,PA,
ROBSPAXR,ROBSPA,ROBS,PA,
ROCHPARC,ROCHPA,ROCH,PA,
RRSPPAXR,RRSPPA,RRSP,PA,
RSSLPARU,RSSLPA,RSSL,PA,
RWVLPAXR,RWVLPA,RWVL,PA,
RYFRPARF,RYFRPA,RYFR,PA,
RYVLPARE,RYVLPA,RYVL,PA,
SABGPAXS,SABGPA,SABG,PA,
SAEGPAXS,SAEGPA,SAEG,PA,
SAVLPAXS,SAVLPA,SAVL,PA,
SAYRPAXS,SAYRPA,SAYR,PA,
SCBGPAXS,SCBGPA,SCBG,PA,
SCDLPASC,SCDLPA,SCDL,PA,
SCHNPASC,SCHNPA,SCHN,PA,
SCHWPASV,SCHWPA,SCHW,PA,
SCTWPAXS,SCTWPA,SCTW,PA,
SDTNPASD,SDTNPA,SDTN,PA,
SESPPAXS,SESPPA,SESP,PA,
SFRKPAXS,SFRKPA,SFRK,PA,
SHDMPAXS,SHDMPA,SHDM,PA,
SHFDPAXS,SHFDPA,SHFD,PA,
SHGPPAXS,SHGPPA,SHGP,PA,
SHIPPAXS,SHIPPA,SHIP,PA,
SHKVPAXS,SHKVPA,SHKV,PA,
SHLNPASH,SHLNPA,SHLN,PA,
SHLVPAXS,SHLVPA,SHLV,PA,
SHNDPASH,SHNDPA,SHND,PA,
SHNGPAXS,SHNGPA,SHNG,PA,
SHRNPASH,SHRNPA,SHRN,PA,
SLGVPAXS,SLGVPA,SLGV,PA,
SLIGPAXS,SLIGPA,SLIG,PA,
SLRKPAXS,SLRKPA,SLRK,PA,
SLSBPAXS,SLSBPA,SLSB,PA,
SLTNPAST,SLTNPA,SLTN,PA,
SLTTPAES,SLTTPA,SLTT,PA,
SLWBPASL,SLWBPA,SLWB,PA,
SMCKPASM,SMCKPA,SMCK,PA,
SMPTPASM,SMPTPA,SMPT,PA,
SMRTPAXS,SMRTPA,SMRT,PA,
SNBYPASU,SNBYPA,SNBY,PA,
SNLKPAXS,SNLKPA,SNLK,PA,
SNSPPASS,SNSPPA,SNSP,PA,
SNVLPAXS,SNVLPA,SNVL,PA,
SPDLPASP,SPDLPA,SPDL,PA,
SPFDPASF,SPFDPA,SPFD,PA,
SPGVPAXS,SPGVPA,SPGV,PA,
SPMLPASM,SPMLPA,SPML,PA,
SPTWPASP,SPTWPA,SPTW,PA,
SPVLPAXS,SPVLPA,SPVL,PA,
SRBGPAST,SRBGPA,SRBG,PA,
SRVLPASH,SRVLPA,SRVL,PA,
SSQHPAXS,SSQHPA,SSQH,PA,
STBGPAES,STBGPA,STBG,PA,
STTMPAXS,STTMPA,STTM,PA,
SVLSPAXS,SVLSPA,SVLS,PA,
SWKYPASE,SWKYPA,SWKY,PA,
SWRDPAXS,SWRDPA,SWRD,PA,
SWSHPASS,SWSHPA,SWSH,PA,
SWVYPAXS,SWVYPA,SWVY,PA,
SXTNPASA,SXTNPA,SXTN,PA,
SYBGPAXS,SYBGPA,SYBG,PA,
SYTWPAXS,SYTWPA,SYTW,PA,
SYVLPASY,SYVLPA,SYVL,PA,
TAYLPATA,TAYLPA,TAYL,PA,
TBYHPATO,TBYHPA,TBYH,PA,
TIOGPAXT,TIOGPA,TIOG,PA,
TKVLPAXT,TKVLPA,TKVL,PA,
TMBLPAXT,TMBLPA,TMBL,PA,
TMTNPAXT,TMTNPA,TMTN,PA,
TMTWPAXT,TMTWPA,TMTW,PA,
TNKHPAXT,TNKHPA,TNKH,PA,
TNSTPATI,TNSTPA,TNST,PA,
TNVLPATA,TNVLPA,TNVL,PA,
TOTNPAXT,TOTNPA,TOTN,PA,
TRNTPATA,TRNTPA,TRNT,PA,
TROYPAXT,TROYPA,TROY,PA,
TRPRPATR,TRPRPA,TRPR,PA,
TTVLPAXT,TTVLPA,TTVL,PA,
TULYPATU,TULYPA,TULY,PA,
TUVLPAXT,TUVLPA,TUVL,PA,
TWCYPAXT,TWCYPA,TWCY,PA,
TWNDPAXT,TWNDPA,TWND,PA,
TWVLPAXT,TWVLPA,TWVL,PA,
TYRNPATY,TYRNPA,TYRN,PA,
ULSTPAXU,ULSTPA,ULST,PA,
UNCYPAXU,UNCYPA,UNCY,PA,
UNTNPAUN,UNTNPA,UNTN,PA,
VLVWPAXV,VLVWPA,VLVW,PA,
VNDGPAXM,VNDGPA,VNDG,PA,
VNDGPAXS,VNDGPA,VNDG,PA,
WALXPAWA,WALXPA,WALX,PA,
WASHPAWA,WASHPA,WASH,PA,
WCHSPAWC,WCHSPA,WCHS,PA,
WDLDPAWO,WDLDPA,WDLD,PA,
WEDVPAXW,WEDVPA,WEDV,PA,
WGRVPAWG,WGRVPA,WGRV,PA,
WGTNPAWR,WGTNPA,WGTN,PA,
WGVLPAXW,WGVLPA,WGVL,PA,
WHHNPAWH,WHHNPA,WHHN,PA,
WLBGPAXW,WLBGPA,WLBG,PA,
WLBOPAXW,WLBOPA,WLBO,PA,
WLBRPAWB,WLBRPA,WLBR,PA,
WLCXPAXW,WLCXPA,WLCX,PA,
WLGRPAWG,WLGRPA,WLGR,PA,
WLPKPAES,WLPKPA,WLPK,PA,
WLRCPAWO,WLRCPA,WLRC,PA,
WLSTPAWS,WLSTPA,WLST,PA,
WMDLPAWM,WMDLPA,WMDL,PA,
WMFLPAWM,WMFLPA,WMFL,PA,
WMLSPAXW,WMLSPA,WMLS,PA,
WMPMPAWA,WMPMPA,WMPM,PA,
WMTNPAXW,WMTNPA,WMTN,PA,
WNDBPAXW,WNDBPA,WNDB,PA,
WNTNPAWN,WNTNPA,WNTN,PA,
WPWLPAXW,WPWLPA,WPWL,PA,
WRBGPAXW,WRBGPA,WRBG,PA,
WRRNPAWA,WRRNPA,WRRN,PA,
WSPFPAXW,WSPFPA,WSPF,PA,
WSVWPAWE,WSVWPA,WSVW,PA,
WTFRPAXW,WTFRPA,WTFR,PA,
WTHRPAWE,WTHRPA,WTHR,PA,
WTTWPAXW,WTTWPA,WTTW,PA,
WXFRPAXW,WXFRPA,WXFR,PA,
WYALPAXW,WYALPA,WYAL,PA,
WYBOPAXW,WYBOPA,WYBO,PA,
WYNGPAWY,WYNGPA,WYNG,PA,
YORKPAXE,YORKPA,YORK,PA,
YORKPAXM,YORKPA,YORK,PA,
YORKPAXN,YORKPA,YORK,PA,
YORKPAXS,YORKPA,YORK,PA,
YORKPAXW,YORKPA,YORK,PA,
YRDLPAYL,YRDLPA,YRDL,PA,
YRSPPAXY,YRSPPA,YRSP,PA,
ZIONPAXZ,ZIONPA,ZION,PA,
ZLNPPAZE,ZLNPPA,ZLNP,PA,
ABITPRUR,ABITPR,ABIT,PR,
ADJUPRUR,ADJUPR,ADJU,PR,
AGDLPRCO,AGDLPR,AGDL,PR,
ARBOPRCO,ARBOPR,ARBO,PR,
ARRYPRCO,ARRYPR,ARRY,PR,
ASBSPRUR,ASBSPR,ASBS,PR,
BCNTPRUR,BCNTPR,BCNT,PR,
BNALPRRR,BNALPR,BNAL,PR,
BRNQPRUR,BRNQPR,BRNQ,PR,
BYMNPRCO,BYMNPR,BYMN,PR,
CAYYPRCO,CAYYPR,CAYY,PR,
CBRJPRUR,CBRJPR,CBRJ,PR,
CDRAPRUR,CDRAPR,CDRA,PR,
CDTBPRCG,CDTBPR,CDTB,PR,
CGUSPRCO,CGUSPR,CGUS,PR,
CIBAPRUR,CIBAPR,CIBA,PR,
CMROPRUR,CMROPR,CMRO,PR,
CMUYPRUR,CMUYPR,CMUY,PR,
CNGJPRIV,CNGJPR,CNGJ,PR,
CNVNPRUR,CNVNPR,CNVN,PR,
COMOPRUR,COMOPR,COMO,PR,
CRLNPRCO,CRLNPR,CRLN,PR,
CRZLPRUR,CRZLPR,CRZL,PR,
CTANPRUR,CTANPR,CTAN,PR,
DRDOPRUR,DRDOPR,DRDO,PR,
FJRDPRCO,FJRDPR,FJRD,PR,
FLRDPRUR,FLRDPR,FLRD,PR,
GUNCPRUR,GUNCPR,GUNC,PR,
GURBPRCO,GURBPR,GURB,PR,
GUYLPRCO,GUYLPR,GUYL,PR,
GUYMPRUR,GUYMPR,GUYM,PR,
GUYNPRCO,GUYNPR,GUYN,PR,
HRGUPRUR,HRGUPR,HRGU,PR,
HUMCPRCO,HUMCPR,HUMC,PR,
ISBLPRUR,ISBLPR,ISBL,PR,
JNDZPRUR,JNDZPR,JNDZ,PR,
JUNCPRUR,JUNCPR,JUNC,PR,
JYUYPRUR,JYUYPR,JYUY,PR,
LRESPRUR,LRESPR,LRES,PR,
LSMSPRUR,LSMSPR,LSMS,PR,
LSPDPRUR,LSPDPR,LSPD,PR,
LUQUPRUR,LUQUPR,LUQU,PR,
MLTBPRIN,MLTBPR,MLTB,PR,
MNATPRCO,MNATPR,MNAT,PR,
MOCAPRUR,MOCAPR,MOCA,PR,
MRCOPRUR,MRCOPR,MRCO,PR,
MRVSPRUR,MRVSPR,MRVS,PR,
MUNBPRUR,MUNBPR,MUNB,PR,
MYGZPRCO,MYGZPR,MYGZ,PR,
NGUBPRUR,NGUBPR,NGUB,PR,
NRJTPRCO,NRJTPR,NRJT,PR,
ORCVPRUR,ORCVPR,ORCV,PR,
PBVJPRCO,PBVJPR,PBVJ,PR,
PJBYPRCO,PJBYPR,PJBY,PR,
PNULPRUR,PNULPR,PNUL,PR,
PONCPRCO,PONCPR,PONC,PR,
QUBRPRUR,QUBRPR,QUBR,PR,
RIGRPRCO,RIGRPR,RIGR,PR,
RNCNPRUR,RNCNPR,RNCN,PR,
RPDRPRCO,RPDRPR,RPDR,PR,
SBGRPRUR,SBGRPR,SBGR,PR,
SBSCPRCO,SBSCPR,SBSC,PR,
SLNSPRUR,SLNSPR,SLNS,PR,
SNGRPRCO,SNGRPR,SNGR,PR,
SNIBPRUR,SNIBPR,SNIB,PR,
SNLZPRUR,SNLZPR,SNLZ,PR,
SNSBPRUR,SNSBPR,SNSB,PR,
SNTCPRSE,SNTCPR,SNTC,PR,
SNTCPRSO,SNTCPR,SNTC,PR,
SNTNPRRR,SNTNPR,SNTN,PR,
TOALPRUR,TOALPR,TOAL,PR,
TRALPRCO,TRALPR,TRAL,PR,
UTUDPRUR,UTUDPR,UTUD,PR,
VGATPRUR,VGATPR,VGAT,PR,
VGBJPRCO,VGBJPR,VGBJ,PR,
VLLBPRUR,VLLBPR,VLLB,PR,
YBUCPRUR,YBUCPR,YBUC,PR,
YUCOPRUR,YUCOPR,YUCO,PR,
ASTNRIAN,ASTNRI,ASTN,RI,
ASWYRIYB,ASWYRI,ASWY,RI,
CNTYRIST,CNTYRI,CNTY,RI,
CRLNRIMA,CRLNRI,CRLN,RI,
EGRNRICH,EGRNRI,EGRN,RI,
EPRVRINB,EPRVRI,EPRV,RI,
GLCSRIWG,GLCSRI,GLCS,RI,
HPVYRIMA,HPVYRI,HPVY,RI,
JMTWRINA,JMTWRI,JMTW,RI,
LTCMRIWE,LTCMRI,LTCM,RI,
NKTWRIPH,NKTWRI,NKTW,RI,
NPRVRIMS,NPRVRI,NPRV,RI,
NRGNRIMA,NRGNRI,NRGN,RI,
NWPTRIBU,NWPTRI,NWPT,RI,
PSCGRIPA,PSCGRI,PSCG,RI,
PTMORIEM,PTMORI,PTMO,RI,
RVSDRISO,RVSDRI,RVSD,RI,
SCTTRISI,SCTTRI,SCTT,RI,
TVTNRIHA,TVTNRI,TVTN,RI,
WKPGRIWA,WKPGRI,WKPG,RI,
WRLYRIMA,WRLYRI,WRLY,RI,
WRRNRIEV,WRRNRI,WRRN,RI,
WWWKRIMA,WWWKRI,WWWK,RI,
ABVLSCXA,ABVLSC,ABVL,SC,
AIKNSCMA,AIKNSC,AIKN,SC,
ANDRSCXA,ANDRSC,ANDR,SC,
ARSNSCMA,ARSNSC,ARSN,SC,
BAVLSCMA,BAVLSC,BAVL,SC,
BETNSCMA,BETNSC,BETN,SC,
BHISSCMA,BHISSC,BHIS,SC,
BLBGSCMA,BLBGSC,BLBG,SC,
BLRGSCMA,BLRGSC,BLRG,SC,
BSVLSCXA,BSVLSC,BSVL,SC,
BTBGSCMA,BTBGSC,BTBG,SC,
BUFTSCXA,BUFTSC,BUFT,SC,
BWMNSCXA,BWMNSC,BWMN,SC,
CENTSCWS,CENTSC,CENT,SC,
CHAPSCCL,CHAPSC,CHAP,SC,
CHRWSCES,CHRWSC,CHRW,SC,
CHTNSCDP,CHTNSC,CHTN,SC,
CHTNSCJM,CHTNSC,CHTN,SC,
CHTNSCLB,CHTNSC,CHTN,SC,
CHTNSCNO,CHTNSC,CHTN,SC,
CHTNSCWA,CHTNSC,CHTN,SC,
CLFLSCXA,CLFLSC,CLFL,SC,
CLMASCAR,CLMASC,CLMA,SC,
CLMASCBQ,CLMASC,CLMA,SC,
CLMASCCH,CLMASC,CLMA,SC,
CLMASCDF,CLMASC,CLMA,SC,
CLMASCPA,CLMASC,CLMA,SC,
CLMASCSA,CLMASC,CLMA,SC,
CLMASCSC,CLMASC,CLMA,SC,
CLMASCSH,CLMASC,CLMA,SC,
CLMASCSU,CLMASC,CLMA,SC,
CLMASCSW,CLMASC,CLMA,SC,
CLSNSCMA,CLSNSC,CLSN,SC,
CLTNSCMA,CLTNSC,CLTN,SC,
CLVRSCES,CLVRSC,CLVR,SC,
CMDNSCLG,CMDNSC,CMDN,SC,
CMDNSCMA,CMDNSC,CMDN,SC,
CMRNSCXA,CMRNSC,CMRN,SC,
CNWYSCXA,CNWYSC,CNWY,SC,
CWPNSCMA,CWPNSC,CWPN,SC,
DLLNSCMA,DLLNSC,DLLN,SC,
DNMKSCES,DNMKSC,DNMK,SC,
DRTNSCMA,DRTNSC,DRTN,SC,
EOVRSCMA,EOVRSC,EOVR,SC,
ESLYSCMA,ESLYSC,ESLY,SC,
ESTLSCXA,ESTLSC,ESTL,SC,
FLRNSCMA,FLRNSC,FLRN,SC,
FNINSCES,FNINSC,FNIN,SC,
FRFXSCXA,FRFXSC,FRFX,SC,
GFNYSCMA,GFNYSC,GFNY,SC,
GIVLSCMA,GIVLSC,GIVL,SC,
GNVLSCBE,GNVLSC,GNVL,SC,
GNVLSCCH,GNVLSC,GNVL,SC,
GNVLSCCR,GNVLSC,GNVL,SC,
GNVLSCWE,GNVLSC,GNVL,SC,
GNVLSCWP,GNVLSC,GNVL,SC,
GNVLSCWR,GNVLSC,GNVL,SC,
GNWDSCXC,GNWDSC,GNWD,SC,
GRERSCMA,GRERSC,GRER,SC,
GRTWSCXA,GRTWSC,GRTW,SC,
HCGVSCMA,HCGVSC,HCGV,SC,
HLWDSCXA,HLWDSC,HLWD,SC,
HMNGSCXA,HMNGSC,HMNG,SC,
HMPNSCXA,HMPNSC,HMPN,SC,
HTVLSCMA,HTVLSC,HTVL,SC,
INMNSCXA,INMNSC,INMN,SC,
ISPLSCIS,ISPLSC,ISPL,SC,
JCSNSCXA,JCSNSC,JCSN,SC,
JHTNSCMA,JHTNSC,JHTN,SC,
JNVLSCMA,JNVLSC,JNVL,SC,
JONNSCES,JONNSC,JONN,SC,
JSVLSCXA,JSVLSC,JSVL,SC,
KGTRSCXA,KGTRSC,KGTR,SC,
KRSHSCXB,KRSHSC,KRSH,SC,
LATTSCLS,LATTSC,LATT,SC,
LBRTSCMA,LBRTSC,LBRT,SC,
LKCYSCXA,LKCYSC,LKCY,SC,
LKVWSCMA,LKVWSC,LKVW,SC,
LKWLSCRS,LKWLSC,LKWL,SC,
LNDRSCXA,LNDRSC,LNDR,SC,
LRBYSCXA,LRBYSC,LRBY,SC,
LRNSSCXC,LRNSSC,LRNS,SC,
LWCNSCAA,LWCNSC,LWCN,SC,
LXTNSCXB,LXTNSC,LXTN,SC,
LXTNSCXC,LXTNSC,LXTN,SC,
LYMNSCES,LYMNSC,LYMN,SC,
LYMNSCIP,LYMNSC,LYMN,SC,
MARNSCMA,MARNSC,MARN,SC,
MCCRSCXB,MCCRSC,MCCR,SC,
MLNSSCWP,MLNSSC,MLNS,SC,
MNNGSCXA,MNNGSC,MNNG,SC,
MNPLSCES,MNPLSC,MNPL,SC,
MRTTSCMA,MRTTSC,MRTT,SC,
MYBHSCAF,MYBHSC,MYBH,SC,
MYBHSCXB,MYBHSC,MYBH,SC,
MYBHSCXC,MYBHSC,MYBH,SC,
MYBHSCXM,MYBHSC,MYBH,SC,
NAGSSCMA,NAGSSC,NAGS,SC,
NWELSCMA,NWELSC,NWEL,SC,
ODBHSCXB,ODBHSC,ODBH,SC,
OLARSCXA,OLARSC,OLAR,SC,
OLNTSCXA,OLNTSC,OLNT,SC,
ORBGSCMA,ORBGSC,ORBG,SC,
PCKNSCES,PCKNSC,PCKN,SC,
PDMTSCES,PDMTSC,PDMT,SC,
PMPLSCXA,PMPLSC,PMPL,SC,
PWISSCXA,PWISSC,PWIS,SC,
RDLDSCXA,RDLDSC,RDLD,SC,
SALDSCXA,SALDSC,SALD,SC,
SALMSCMA,SALMSC,SALM,SC,
SCHLSCES,SCHLSC,SCHL,SC,
SENCSCMA,SENCSC,SENC,SC,
SHHGSCXB,SHHGSC,SHHG,SC,
SHRNSCMA,SHRNSC,SHRN,SC,
SMTNSCXA,SMTNSC,SMTN,SC,
SMTRSCXA,SMTRSC,SMTR,SC,
SPBGSCBS,SPBGSC,SPBG,SC,
SPBGSCCV,SPBGSC,SPBG,SC,
SPBGSCHW,SPBGSC,SPBG,SC,
SPBGSCMA,SPBGSC,SPBG,SC,
SPBGSCWV,SPBGSC,SPBG,SC,
SSVLSCXA,SSVLSC,SSVL,SC,
STHLSCXA,STHLSC,STHL,SC,
STMTSCXA,STMTSC,STMT,SC,
SUVLSCMA,SUVLSC,SUVL,SC,
SXMLSCMA,SXMLSC,SXML,SC,
TKNASCST,TKNASC,TKNA,SC,
TMVLSCMA,TMVLSC,TMVL,SC,
TRRSSCMA,TRRSSC,TRRS,SC,
UNINSCMA,UNINSC,UNIN,SC,
WDRFSCXA,WDRFSC,WDRF,SC,
WHTMSCMA,WHTMSC,WHTM,SC,
WLBOSCXC,WLBOSC,WLBO,SC,
WLHLSCES,WLHLSC,WLHL,SC,
WMNSSCES,WMNSSC,WMNS,SC,
WMTNSCPW,WMTNSC,WMTN,SC,
WNBOSCXA,WNBOSC,WNBO,SC,
WNHLSCXA,WNHLSC,WNHL,SC,
YMSSSCXA,YMSSSC,YMSS,SC,
YORKSCMA,YORKSC,YORK,SC,
ABRDSDCO,ABRDSD,ABRD,SD,
ARTNSDCO,ARTNSD,ARTN,SD,
BLFRSDCO,BLFRSD,BLFR,SD,
BLHKSDCE,BLHKSD,BLHK,SD,
CAVRSDCO,CAVRSD,CAVR,SD,
CHBLSDCO,CHBLSD,CHBL,SD,
CLMNSDCO,CLMNSD,CLMN,SD,
CNTNSDCO,CNTNSD,CNTN,SD,
DESMSDCO,DESMSD,DESM,SD,
ELPNSDCO,ELPNSD,ELPN,SD,
FLNDSDCO,FLNDSD,FLND,SD,
FTPRSDCE,FTPRSD,FTPR,SD,
HURNSDCO,HURNSD,HURN,SD,
IRQSSDCO,IRQSSD,IRQS,SD,
LEADSDCO,LEADSD,LEAD,SD,
LKPRSDCO,LKPRSD,LKPR,SD,
MCINSDCO,MCINSD,MCIN,SD,
MDSNSDCE,MDSNSD,MDSN,SD,
MLBNSDCO,MLBNSD,MLBN,SD,
MLLRSDCO,MLLRSD,MLLR,SD,
MTCHSDCO,MTCHSD,MTCH,SD,
PIRRSDCO,PIRRSD,PIRR,SD,
RDFDSDCO,RDFDSD,RDFD,SD,
RPCYSDCO,RPCYSD,RPCY,SD,
RPVYSDCO,RPVYSD,RPVY,SD,
SPRFSDCO,SPRFSD,SPRF,SD,
STRGSDCO,STRGSD,STRG,SD,
SXFLSDSE,SXFLSD,SXFL,SD,
SXFLSDSW,SXFLSD,SXFL,SD,
TEA SDCO,TEA SD,TEA ,SD,
TMLKSDCO,TMLKSD,TMLK,SD,
VOLGSDCO,VOLGSD,VOLG,SD,
VRMLSDCO,VRMLSD,VRML,SD,
WHWDSDCO,WHWDSD,WHWD,SD,
WTTWSDCO,WTTWSD,WTTW,SD,
YNTNSDCO,YNTNSD,YNTN,SD,
ACHLTNMT,ACHLTN,ACHL,TN,
ADVLTNXA,ADVLTN,ADVL,TN,
ALGDTNXA,ALGDTN,ALGD,TN,
APSNTNXA,APSNTN,APSN,TN,
ARTNTNMT,ARTNTN,ARTN,TN,
ASCYTNMA,ASCYTN,ASCY,TN,
ATHNTNMA,ATHNTN,ATHN,TN,
BGSNTNMA,BGSNTN,BGSN,TN,
BLCYTNXA,BLCYTN,BLCY,TN,
BLLSTNMA,BLLSTN,BLLS,TN,
BLVRTNMA,BLVRTN,BLVR,TN,
BNTNTNMT,BNTNTN,BNTN,TN,
BRSTTNXB,BRSTTN,BRST,TN,
BTLRTNXA,BTLRTN,BTLR,TN,
BTSPTNMA,BTSPTN,BTSP,TN,
BUVLTNXA,BUVLTN,BUVL,TN,
BWVLTNMA,BWVLTN,BWVL,TN,
CHHLTNXA,CHHLTN,CHHL,TN,
CHRLTNMT,CHRLTN,CHRL,TN,
CHTGTNBR,CHTGTN,CHTG,TN,
CHTGTNDT,CHTGTN,CHTG,TN,
CHTGTNHT,CHTGTN,CHTG,TN,
CHTGTNNS,CHTGTN,CHTG,TN,
CHTGTNRB,CHTGTN,CHTG,TN,
CHTGTNSE,CHTGTN,CHTG,TN,
CHTGTNSM,CHTGTN,CHTG,TN,
CHTNTNMT,CHTNTN,CHTN,TN,
CKVLTNXA,CKVLTN,CKVL,TN,
CLDLTNXA,CLDLTN,CLDL,TN,
CLEVTNMA,CLEVTN,CLEV,TN,
CLMATNMA,CLMATN,CLMA,TN,
CLTNTNMA,CLTNTN,CLTN,TN,
CLVLTNMA,CLVLTN,CLVL,TN,
CMDNTNMA,CMDNTN,CMDN,TN,
CNHMTNMA,CNHMTN,CNHM,TN,
CNVLTNMA,CNVLTN,CNVL,TN,
CRHLTNCB,CRHLTN,CRHL,TN,
CRPLTNMA,CRPLTN,CRPL,TN,
CRTHTNMA,CRTHTN,CRTH,TN,
CRVLTNMA,CRVLTN,CRVL,TN,
CSVLTNXA,CSVLTN,CSVL,TN,
CULKTNMA,CULKTN,CULK,TN,
CVTNTNMT,CVTNTN,CVTN,TN,
CXTNTNXA,CXTNTN,CXTN,TN,
DCTRTNMT,DCTRTN,DCTR,TN,
DKSNTNMT,DKSNTN,DKSN,TN,
DNRGTNMA,DNRGTN,DNRG,TN,
DOVRTNMT,DOVRTN,DOVR,TN,
DYBGTNMA,DYBGTN,DYBG,TN,
DYERTNMT,DYERTN,DYER,TN,
DYTNTNMA,DYTNTN,DYTN,TN,
EAVLTNMA,EAVLTN,EAVL,TN,
ELTNTNXA,ELTNTN,ELTN,TN,
ETWHTNMT,ETWHTN,ETWH,TN,
FKLNTNCC,FKLNTN,FKLN,TN,
FKLNTNMA,FKLNTN,FKLN,TN,
FLVLTNMA,FLVLTN,FLVL,TN,
FRDNTNMA,FRDNTN,FRDN,TN,
FRVWTNMT,FRVWTN,FRVW,TN,
FYVLTNMA,FYVLTN,FYVL,TN,
GALLTNMA,GALLTN,GALL,TN,
GDJTTNMA,GDJTTN,GDJT,TN,
GDVLTNMA,GDVLTN,GDVL,TN,
GLSNTNMA,GLSNTN,GLSN,TN,
GNBRTNMA,GNBRTN,GNBR,TN,
GNFDTNMT,GNFDTN,GNFD,TN,
GRNBTNMA,GRNBTN,GRNB,TN,
GRVLTNXA,GRVLTN,GRVL,TN,
GTBGTNMT,GTBGTN,GTBG,TN,
GTWSTNSW,GTWSTN,GTWS,TN,
HDVLTNMA,HDVLTN,HDVL,TN,
HHNWTNMA,HHNWTN,HHNW,TN,
HLLSTNMT,HLLSTN,HLLS,TN,
HMBLTNMA,HMBLTN,HMBL,TN,
HMPNTNXA,HMPNTN,HMPN,TN,
HMPSTNMA,HMPSTN,HMPS,TN,
HNNGTNMA,HNNGTN,HNNG,TN,
HNSNTNMT,HNSNTN,HNSN,TN,
HNTGTNMA,HNTGTN,HNTG,TN,
HRNBTNMT,HRNBTN,HRNB,TN,
HTVLTNMA,HTVLTN,HTVL,TN,
JCSNTNMA,JCSNTN,JCSN,TN,
JCSNTNNS,JCSNTN,JCSN,TN,
JFCYTNMA,JFCYTN,JFCY,TN,
JSPRTNMT,JSPRTN,JSPR,TN,
KGPTTNXC,KGPTTN,KGPT,TN,
KGTNTNMT,KGTNTN,KGTN,TN,
KNTNTNMA,KNTNTN,KNTN,TN,
KNVLTNBE,KNVLTN,KNVL,TN,
KNVLTNFC,KNVLTN,KNVL,TN,
KNVLTNMA,KNVLTN,KNVL,TN,
KNVLTNWH,KNVLTN,KNVL,TN,
KNVLTNYH,KNVLTN,KNVL,TN,
LBNNTNMA,LBNNTN,LBNN,TN,
LKCYTNMA,LKCYTN,LKCY,TN,
LNCYTNMA,LNCYTN,LNCY,TN,
LODNTNMA,LODNTN,LODN,TN,
LRBGTNMA,LRBGTN,LRBG,TN,
LWBGTNMA,LWBGTN,LWBG,TN,
LXTNTNMA,LXTNTN,LXTN,TN,
LYBGTNMT,LYBGTN,LYBG,TN,
LYLSTNMA,LYLSTN,LYLS,TN,
MARTTNXA,MARTTN,MART,TN,
MAVLTNMA,MAVLTN,MAVL,TN,
MCKNTNMA,MCKNTN,MCKN,TN,
MCWNTNMT,MCWNTN,MCWN,TN,
MDTNTNMA,MDTNTN,MDTN,TN,
MDVITNMT,MDVITN,MDVI,TN,
MDVLTNXA,MDVLTN,MDVL,TN,
MDWYTNXA,MDWYTN,MDWY,TN,
MEDNTNMA,MEDNTN,MEDN,TN,
MILNTNMA,MILNTN,MILN,TN,
MMPHTNBA,MMPHTN,MMPH,TN,
MMPHTNCK,MMPHTN,MMPH,TN,
MMPHTNCT,MMPHTN,MMPH,TN,
MMPHTNEL,MMPHTN,MMPH,TN,
MMPHTNFR,MMPHTN,MMPH,TN,
MMPHTNGT,MMPHTN,MMPH,TN,
MMPHTNHP,MMPHTN,MMPH,TN,
MMPHTNMT,MMPHTN,MMPH,TN,
MMPHTNOA,MMPHTN,MMPH,TN,
MMPHTNSL,MMPHTN,MMPH,TN,
MMPHTNST,MMPHTN,MMPH,TN,
MMPHTNWW,MMPHTN,MMPH,TN,
MMVLTNXA,MMVLTN,MMVL,TN,
MNCHTNMA,MNCHTN,MNCH,TN,
MNPLTNMA,MNPLTN,MNPL,TN,
MOSHTNXA,MOSHTN,MOSH,TN,
MRBOTNMA,MRBOTN,MRBO,TN,
MRTWTNMA,MRTWTN,MRTW,TN,
MSCWTNMA,MSCWTN,MSCW,TN,
MTCYTNXA,MTCYTN,MTCY,TN,
MTRYTNXA,MTRYTN,MTRY,TN,
NSVLTNAA,NSVLTN,NSVL,TN,
NSVLTNAP,NSVLTN,NSVL,TN,
NSVLTNBH,NSVLTN,NSVL,TN,
NSVLTNBV,NSVLTN,NSVL,TN,
NSVLTNBW,NSVLTN,NSVL,TN,
NSVLTNCD,NSVLTN,NSVL,TN,
NSVLTNCH,NSVLTN,NSVL,TN,
NSVLTNDO,NSVLTN,NSVL,TN,
NSVLTNHH,NSVLTN,NSVL,TN,
NSVLTNIN,NSVLTN,NSVL,TN,
NSVLTNMC,NSVLTN,NSVL,TN,
NSVLTNST,NSVLTN,NSVL,TN,
NSVLTNUN,NSVLTN,NSVL,TN,
NSVLTNWC,NSVLTN,NSVL,TN,
NSVLTNWM,NSVLTN,NSVL,TN,
